sepal length,sepal width,petal length,petal width,label,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
7.7,2.6,6.9,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9923609218935938,0.006304531671153308,0.9923609218935938,False,3000
5.9,2.5,5.0,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9735915253670189,0.026398645803610413,0.9735915253670189,False,3000
6.2,2.6,5.5,1.6,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9851214247230384,0.013962247734277736,0.9851214247230384,False,3000
6.5,3.0,5.2,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9800557830317523,0.014128414663382423,0.9800557830317523,False,3000
6.3,2.9,5.5,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6819194027319695,0.3158031163717772,0.6819194027319695,False,3000
7.5,2.8,6.2,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9639040611604018,0.024569729039981326,0.9639040611604018,False,3000
7.1,3.0,5.9,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984961108514062,0.0010099822590146112,0.9984961108514062,False,3000
6.6,3.3,5.7,2.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9639040611604018,0.024569729039981326,0.9639040611604018,False,3000
6.3,2.3,5.3,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9977529797346131,0.0018838454517706412,0.9977529797346131,False,3000
7.5,2.8,6.6,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982436108447198,0.0011872436240273501,0.9982436108447198,False,3000
6.4,3.1,5.5,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9969656958912484,0.002980586481371867,0.9969656958912484,False,3000
6.2,3.4,5.3,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985321049288619,0.0009495844383648907,0.9985321049288619,False,3000
6.8,3.2,5.9,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.989842367054332,0.010082975581134484,0.989842367054332,False,3000
6.5,3.0,5.5,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9645391433115901,0.033739432741704704,0.9645391433115901,False,3000
6.8,3.1,5.7,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9896847089635368,0.010278095596971766,0.9896847089635368,False,3000
6.8,3.3,5.9,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9735915253670189,0.026398645803610413,0.9735915253670189,False,3000
6.8,3.1,5.3,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9957502107494451,0.0027190365609208278,0.9957502107494451,False,3000
6.5,3.0,5.2,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961488701515555,0.0021984159012018345,0.9961488701515555,False,3000
6.7,3.0,5.2,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.984355052369547,0.009470267677986425,0.984355052369547,False,3000
5.8,2.6,5.0,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7763661857680593,0.22363134093299056,0.7763661857680593,False,3000
6.7,2.5,5.7,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.980989711843681,0.01794094011402601,0.980989711843681,False,3000
6.3,3.1,5.3,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.980499685778668,0.014190254954112563,0.980499685778668,False,3000
6.4,2.8,5.5,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9742963606592113,0.025668001619189373,0.9742963606592113,False,3000
6.2,3.0,5.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9841632565488531,0.015814390137241358,0.9841632565488531,False,3000
6.3,3.4,5.5,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9965578253335157,0.003322693815951634,0.9965578253335157,False,3000
5.9,2.8,5.2,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9706331787799839,0.02636741155377071,0.9706331787799839,False,3000
7.2,3.5,6.0,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9776555541173353,0.022304537544057205,0.9776555541173353,False,3000
7.7,2.9,6.6,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9957164492379922,0.0026143975289274033,0.9957164492379922,False,3000
6.0,3.0,5.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9963695999232178,0.003366056362037254,0.9963695999232178,False,3000
7.2,3.5,6.2,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982087619161804,0.0016702076997406217,0.9982087619161804,False,3000
7.8,3.8,6.6,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9837919296204256,0.016043252750007966,0.9837919296204256,False,3000
6.3,3.1,5.3,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9976943749978061,0.0022052681035491283,0.9976943749978061,False,3000
6.3,3.1,5.2,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9903897745662866,0.00919873840535602,0.9903897745662866,False,3000
6.1,2.8,5.3,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9735915253670189,0.026398645803610413,0.9735915253670189,False,3000
6.3,2.6,5.2,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8337743249140429,0.16619440480221606,0.8337743249140429,False,3000
6.3,3.2,5.3,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.996862680616756,0.002233793898616554,0.996862680616756,False,3000
6.3,2.6,5.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9975428134246397,0.0023270290238046705,0.9975428134246397,False,3000
6.3,2.8,5.5,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9866976746810219,0.013281671608245076,0.9866976746810219,False,3000
7.5,3.0,6.6,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9918079805507257,0.008089604456656694,0.9918079805507257,False,3000
6.3,3.4,5.9,2.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9851995894454689,0.01436265567218364,0.9851995894454689,False,3000
6.0,2.9,5.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.991356746464721,0.006202845880669189,0.991356746464721,False,3000
6.1,2.6,5.5,1.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9967037810178395,0.0032372213031725684,0.9967037810178395,False,3000
7.1,3.0,5.9,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9948060592205709,0.003292548717459511,0.9948060592205709,False,3000
7.1,3.0,5.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9824322078914876,0.015114829188749655,0.9824322078914876,False,3000
7.7,3.8,6.7,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953616210117563,0.004577917058549452,0.9953616210117563,False,3000
6.8,3.1,5.7,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9910489728418057,0.00891776169071995,0.9910489728418057,False,3000
6.3,3.3,5.9,2.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961555687745406,0.002147532075459678,0.9961555687745406,False,3000
6.8,3.2,5.9,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9309127067857496,0.052958601296147094,0.9309127067857496,False,3000
6.5,2.4,5.5,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9720616679263078,0.027898586608198765,0.9720616679263078,False,3000
7.1,3.0,5.9,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.998076335081717,0.0013703345199911519,0.998076335081717,False,3000
6.4,2.8,5.3,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9978194521757016,0.0020742633032989834,0.9978194521757016,False,3000
7.3,2.8,6.0,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.968851923656422,0.031127871762596897,0.968851923656422,False,3000
6.4,2.8,5.5,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9968522121445731,0.0030419031379619785,0.9968522121445731,False,3000
5.8,2.7,5.2,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.931545883797969,0.0684442781266011,0.931545883797969,False,3000
6.7,3.3,5.7,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9972218851387539,0.002747196345742284,0.9972218851387539,False,3000
6.3,2.7,5.0,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9934105248746778,0.006337015155671079,0.9934105248746778,False,3000
6.2,2.5,5.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9856352443703116,0.014257418218566133,0.9856352443703116,False,3000
6.3,3.4,5.7,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.981935551849013,0.017860960249539412,0.981935551849013,False,3000
6.3,2.7,5.3,1.7,Iris-virginica,Iris-versicolor,Iris-virginica,Iris-virginica,0.34532885382804307,0.6546600513957297,0.34532885382804307,True,3000
6.7,3.3,5.7,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9720616679263078,0.027898586608198765,0.9720616679263078,False,3000
7.5,2.8,6.6,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956505869401981,0.0023627342706380736,0.9956505869401981,False,3000
7.7,2.9,6.7,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9986972723186228,0.0010346607583896503,0.9986972723186228,False,3000
7.0,3.1,5.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8188932549667033,0.18109515368338278,0.8188932549667033,False,3000
6.3,2.7,5.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9330663506813155,0.0529958452844697,0.9330663506813155,False,3000
6.2,2.8,4.8,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9672607458159551,0.032720732636593315,0.9672607458159551,False,3000
6.8,3.0,5.5,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9948119269647918,0.0032664644445753494,0.9948119269647918,False,3000
7.2,3.1,5.9,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9697025982544237,0.016874027399645473,0.9697025982544237,False,3000
6.5,3.0,5.3,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9500842561715177,0.042931977208678,0.9500842561715177,False,3000
7.4,2.8,6.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9962439291060419,0.0036638214228526533,0.9962439291060419,False,3000
6.3,3.4,5.5,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9952335718457396,0.003988573306853434,0.9952335718457396,False,3000
6.7,2.5,5.9,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7393763821929134,0.2606161163170151,0.7393763821929134,False,3000
6.0,3.0,4.8,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.987872741890336,0.011286184578895025,0.987872741890336,False,3000
6.5,3.0,5.2,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9823987413104112,0.017286208862138785,0.9823987413104112,False,3000
7.7,2.6,6.9,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.980989711843681,0.01794094011402601,0.980989711843681,False,3000
6.3,2.8,5.3,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9870250074204999,0.012957161062775308,0.9870250074204999,False,3000
6.4,2.8,5.7,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9414619875359983,0.05795848731851108,0.9414619875359983,False,3000
5.8,3.0,5.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.556829572791976,0.44315715507130565,0.556829572791976,False,3000
6.3,3.3,5.3,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.977654657111631,0.022335987173312734,0.977654657111631,False,3000
5.7,2.8,5.0,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.998614079403194,0.0012117454287916376,0.998614079403194,False,3000
7.5,3.6,6.4,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9949115077692083,0.0031771177524030658,0.9949115077692083,False,3000
7.3,2.9,6.4,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9951731746290218,0.004746359266532147,0.9951731746290218,False,3000
6.8,3.0,5.5,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9947187290023516,0.005222498814604403,0.9947187290023516,False,3000
6.0,3.0,4.8,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9942033210976191,0.00530774860726892,0.9942033210976191,False,3000
6.3,2.8,5.0,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.902238261602346,0.09580893612217146,0.902238261602346,False,3000
6.3,2.8,5.5,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9875137767669127,0.012402993712207757,0.9875137767669127,False,3000
7.7,3.0,6.0,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9906952064547844,0.008759240704932867,0.9906952064547844,False,3000
6.5,3.2,5.2,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9963973672316481,0.0034519507447120226,0.9963973672316481,False,3000
6.0,2.2,5.0,1.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.962453109117184,0.034545347777177646,0.962453109117184,False,3000
6.5,3.0,5.5,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9980873720393838,0.0012734288101314795,0.9980873720393838,False,3000
7.7,2.9,6.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9983473092874401,0.0015422424018894526,0.9983473092874401,False,3000
6.8,3.2,5.9,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9976863290027015,0.0022111905707556828,0.9976863290027015,False,3000
7.6,3.0,6.0,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9851214247230384,0.013962247734277736,0.9851214247230384,False,3000
6.8,3.0,5.5,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9976025020404697,0.0014311275715790696,0.9976025020404697,False,3000
6.9,3.1,5.2,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9948119269647918,0.0032664644445753494,0.9948119269647918,False,3000
6.4,3.2,5.2,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9975765682938578,0.0018248937291892747,0.9975765682938578,False,3000
6.3,3.1,5.3,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9824322078914876,0.015114829188749655,0.9824322078914876,False,3000
6.3,3.3,5.9,2.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.984073900976793,0.01580860943943511,0.984073900976793,False,3000
6.9,3.1,5.5,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9968639088628781,0.002242747250791209,0.9968639088628781,False,3000
6.3,3.3,5.3,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9945579743907745,0.0033514922534693035,0.9945579743907745,False,3000
6.4,3.0,5.3,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964016405751909,0.0034745205933174707,0.9964016405751909,False,3000
7.4,2.8,6.2,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985541126051991,0.0013828732232974692,0.9985541126051991,False,3000
6.1,2.3,5.0,1.6,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984213173575056,0.0011087578111417514,0.9984213173575056,False,3000
6.6,2.6,5.7,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9989915745130947,0.0009833266736216182,0.9989915745130947,False,3000
6.2,2.5,5.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9979398504212607,0.0018838121282418528,0.9979398504212607,False,3000
6.9,3.2,5.5,2.3,Iris-virginica,Iris-versicolor,Iris-virginica,Iris-virginica,0.3685684357636619,0.6313799843226561,0.3685684357636619,True,3000
5.1,2.5,4.6,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6388923397284454,0.36108810130972585,0.6388923397284454,False,3000
7.7,2.8,6.6,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9976886203038441,0.0012886168579172145,0.9976886203038441,False,3000
6.3,2.5,5.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9979606047865599,0.0016474296542536323,0.9979606047865599,False,3000
6.3,2.9,5.3,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982966755106483,0.0012656549476962441,0.9982966755106483,False,3000
7.5,2.7,6.4,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9634031006508142,0.023221603187306487,0.9634031006508142,False,3000
6.4,2.8,5.3,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9986210518823136,0.0012656426003842443,0.9986210518823136,False,3000
6.1,2.2,5.0,1.6,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9653241623187792,0.021837186770405997,0.9653241623187792,False,3000
6.5,2.4,5.5,1.7,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9861386773759957,0.013427389352802764,0.9861386773759957,False,3000
7.2,3.0,6.2,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9845859362077354,0.015247302595034788,0.9845859362077354,False,3000
6.7,3.3,5.7,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9874063078941578,0.008663027921305947,0.9874063078941578,False,3000
7.4,2.8,6.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9869473085723146,0.01303340865406964,0.9869473085723146,False,3000
7.7,2.6,6.9,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9891681943402731,0.01077516875294447,0.9891681943402731,False,3000
6.4,3.1,5.5,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9972218851387539,0.002747196345742284,0.9972218851387539,False,3000
6.0,3.0,4.8,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961208765971985,0.0037197343368912377,0.9961208765971985,False,3000
7.2,3.1,5.9,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9962982313705863,0.003572853185776511,0.9962982313705863,False,3000
7.5,2.8,6.4,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9805928903586262,0.018912890257596304,0.9805928903586262,False,3000
6.5,3.2,5.2,2.0,Iris-virginica,Iris-versicolor,Iris-virginica,Iris-virginica,0.36422383771361605,0.6357438569333925,0.36422383771361605,True,3000
6.1,2.8,5.3,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9594897898490123,0.03983950527688974,0.9594897898490123,False,3000
7.8,3.8,6.6,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.993253371612975,0.004217599556251334,0.993253371612975,False,3000
7.7,2.8,6.7,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.5335908173539853,0.4663955442696343,0.5335908173539853,False,3000
7.5,2.9,6.4,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9718180937569478,0.025189221398013426,0.9718180937569478,False,3000
6.3,2.7,5.2,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9692695026310719,0.02694470943749002,0.9692695026310719,False,3000
6.5,3.0,5.9,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9937062779947685,0.00626500609141606,0.9937062779947685,False,3000
6.6,3.3,5.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.995636621748898,0.004120013146199615,0.995636621748898,False,3000
5.3,2.6,4.8,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961474067502021,0.0034434126434461586,0.9961474067502021,False,3000
7.5,3.6,6.4,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9904524053002547,0.00951350822637885,0.9904524053002547,False,3000
6.0,2.7,5.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956540792864892,0.0025376537820030153,0.9956540792864892,False,3000
7.0,3.1,5.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.995585061901878,0.0029850890697248602,0.995585061901878,False,3000
6.0,2.8,5.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9983222088542245,0.0013728288402579814,0.9983222088542245,False,3000
6.9,3.2,5.7,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981674033978737,0.0015341525675804408,0.9981674033978737,False,3000
6.3,2.5,5.0,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982812863340561,0.0016888069449336146,0.9982812863340561,False,3000
5.8,3.0,5.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953495410134957,0.004293867875431358,0.9953495410134957,False,3000
6.8,3.2,5.7,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9997487274940581,0.00020217423664471547,0.9997487274940581,False,3000
6.3,2.8,5.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9846878257122059,0.014473943604002159,0.9846878257122059,False,3000
6.6,3.0,5.5,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9805928903586262,0.018912890257596304,0.9805928903586262,False,3000
7.2,3.2,6.0,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9901456920756564,0.009816225555400081,0.9901456920756564,False,3000
6.8,3.0,5.5,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9808247976225789,0.018669669300889574,0.9808247976225789,False,3000
6.8,3.1,5.7,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.99474851507723,0.005192743921515691,0.99474851507723,False,3000
6.4,2.9,5.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.984073900976793,0.01580860943943511,0.984073900976793,False,3000
6.2,2.8,4.8,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9870105521813616,0.012966251849451091,0.9870105521813616,False,3000
7.2,3.6,6.2,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.986411782813456,0.007401043813686688,0.986411782813456,False,3000
6.6,3.3,5.7,2.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9791306046586356,0.015088561434282177,0.9791306046586356,False,3000
5.9,3.0,5.2,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9948916083532642,0.005010880971439033,0.9948916083532642,False,3000
6.1,2.8,4.8,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9917679474684334,0.008136416203482648,0.9917679474684334,False,3000
7.9,3.8,6.4,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9968810929425762,0.002981077627065123,0.9968810929425762,False,3000
7.5,2.8,6.6,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9800024068073355,0.01618262550434426,0.9800024068073355,False,3000
7.1,3.1,5.7,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9807262498546792,0.018772250404363505,0.9807262498546792,False,3000
6.6,3.0,5.7,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9983525327036005,0.0015381335954062377,0.9983525327036005,False,3000
7.7,2.7,6.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9979255930443703,0.0018912816995100877,0.9979255930443703,False,3000
6.5,3.1,5.2,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.835791185636314,0.16212677928530767,0.835791185636314,False,3000
7.4,3.6,6.0,2.0,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9974857875193727,0.0020015540299751114,0.9974857875193727,False,3000
5.3,2.6,4.6,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985951383207301,0.0013361051541980942,0.9985951383207301,False,3000
7.0,3.1,5.9,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9900597390000141,0.009102600590295483,0.9900597390000141,False,3000
6.8,3.1,5.7,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9888175856106792,0.009230023850503205,0.9888175856106792,False,3000
6.3,2.8,5.3,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9973021952409672,0.0026119121641915467,0.9973021952409672,False,3000
6.4,3.1,5.5,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9896842867001374,0.010075593223202612,0.9896842867001374,False,3000
6.5,3.0,5.3,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9805928903586262,0.018912890257596304,0.9805928903586262,False,3000
6.9,3.0,5.7,2.1,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9828904822977699,0.016921334226956415,0.9828904822977699,False,3000
7.5,3.4,6.2,1.9,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9853976259287893,0.014494922745098482,0.9853976259287893,False,3000
6.6,3.0,5.7,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985227522920295,0.0013619042499531996,0.9985227522920295,False,3000
6.3,2.8,5.2,1.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9960088374327106,0.003918413947940801,0.9960088374327106,False,3000
7.7,3.8,6.6,2.3,Iris-virginica,Iris-versicolor,Iris-virginica,Iris-virginica,0.4165891462640014,0.5822811790718757,0.4165891462640014,True,3000
6.3,3.0,5.5,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9870105521813616,0.012966251849451091,0.9870105521813616,False,3000
